frame.number,frame.time_relative,ip.src,ip.dst,ip.proto
209116,0.023564000,11.0.1.1,11.0.3.1,17
209117,0.023564000,11.0.2.1,11.0.4.1,17
209118,0.023564000,11.0.1.1,11.0.3.1,17
209119,0.023564000,11.0.2.1,11.0.4.1,17
209120,0.023564000,11.0.1.1,11.0.3.1,17
209121,0.023564000,11.0.2.1,11.0.4.1,17
209122,0.023565000,11.0.1.1,11.0.3.1,17
209123,0.023565000,11.0.2.1,11.0.4.1,17
209124,0.023565000,11.0.1.1,11.0.3.1,17
209125,0.023565000,11.0.2.1,11.0.4.1,17
209126,0.023565000,11.0.1.1,11.0.3.1,17
209127,0.023565000,11.0.2.1,11.0.4.1,17
209128,0.023565000,11.0.1.1,11.0.3.1,17
209129,0.023565000,11.0.2.1,11.0.4.1,17
209130,0.023565000,11.0.1.1,11.0.3.1,17
209131,0.023566000,11.0.2.1,11.0.4.1,17
209132,0.023566000,11.0.1.1,11.0.3.1,17
209133,0.023566000,11.0.2.1,11.0.4.1,17
209134,0.023566000,11.0.1.1,11.0.3.1,17
209135,0.023566000,11.0.2.1,11.0.4.1,17
209136,0.023566000,11.0.1.1,11.0.3.1,17
209137,0.023566000,11.0.2.1,11.0.4.1,17
209138,0.023566000,11.0.1.1,11.0.3.1,17
209139,0.023566000,11.0.2.1,11.0.4.1,17
209140,0.023566000,11.0.1.1,11.0.3.1,17
209141,0.023567000,11.0.2.1,11.0.4.1,17
209142,0.023567000,11.0.1.1,11.0.3.1,17
209143,0.023567000,11.0.2.1,11.0.4.1,17
209144,0.023567000,11.0.1.1,11.0.3.1,17
209145,0.023567000,11.0.2.1,11.0.4.1,17
209146,0.023567000,11.0.1.1,11.0.3.1,17
209147,0.023567000,11.0.2.1,11.0.4.1,17
209148,0.023567000,11.0.1.1,11.0.3.1,17
209149,0.023567000,11.0.2.1,11.0.4.1,17
209150,0.023568000,11.0.1.1,11.0.3.1,17
209151,0.023568000,11.0.2.1,11.0.4.1,17
209152,0.023568000,11.0.1.1,11.0.3.1,17
209153,0.023568000,11.0.2.1,11.0.4.1,17
209154,0.023568000,11.0.1.1,11.0.3.1,17
209155,0.023568000,11.0.2.1,11.0.4.1,17
209156,0.023568000,11.0.1.1,11.0.3.1,17
209157,0.023568000,11.0.2.1,11.0.4.1,17
209158,0.023568000,11.0.1.1,11.0.3.1,17
209159,0.023569000,11.0.2.1,11.0.4.1,17
209160,0.023569000,11.0.1.1,11.0.3.1,17
209161,0.023569000,11.0.2.1,11.0.4.1,17
209162,0.023569000,11.0.1.1,11.0.3.1,17
209163,0.023569000,11.0.2.1,11.0.4.1,17
209164,0.023569000,11.0.1.1,11.0.3.1,17
209165,0.023569000,11.0.2.1,11.0.4.1,17
209166,0.023569000,11.0.1.1,11.0.3.1,17
209167,0.023569000,11.0.2.1,11.0.4.1,17
209168,0.023570000,11.0.1.1,11.0.3.1,17
209169,0.023570000,11.0.2.1,11.0.4.1,17
209170,0.023570000,11.0.1.1,11.0.3.1,17
209171,0.023570000,11.0.2.1,11.0.4.1,17
209172,0.023570000,11.0.1.1,11.0.3.1,17
209173,0.023570000,11.0.2.1,11.0.4.1,17
209174,0.023570000,11.0.1.1,11.0.3.1,17
209175,0.023570000,11.0.2.1,11.0.4.1,17
209176,0.023570000,11.0.1.1,11.0.3.1,17
209177,0.023570000,11.0.2.1,11.0.4.1,17
209178,0.023571000,11.0.1.1,11.0.3.1,17
209179,0.023571000,11.0.2.1,11.0.4.1,17
209180,0.023571000,11.0.1.1,11.0.3.1,17
209181,0.023571000,11.0.2.1,11.0.4.1,17
209182,0.023571000,11.0.1.1,11.0.3.1,17
209183,0.023571000,11.0.2.1,11.0.4.1,17
209184,0.023571000,11.0.1.1,11.0.3.1,17
209185,0.023571000,11.0.2.1,11.0.4.1,17
209186,0.023571000,11.0.1.1,11.0.3.1,17
209187,0.023572000,11.0.2.1,11.0.4.1,17
209188,0.023572000,11.0.1.1,11.0.3.1,17
209189,0.023572000,11.0.2.1,11.0.4.1,17
209190,0.023572000,11.0.1.1,11.0.3.1,17
209191,0.023572000,11.0.2.1,11.0.4.1,17
209192,0.023572000,11.0.1.1,11.0.3.1,17
209193,0.023572000,11.0.2.1,11.0.4.1,17
209194,0.023572000,11.0.1.1,11.0.3.1,17
209195,0.023572000,11.0.2.1,11.0.4.1,17
209196,0.023573000,11.0.1.1,11.0.3.1,17
209197,0.023573000,11.0.2.1,11.0.4.1,17
209198,0.023573000,11.0.1.1,11.0.3.1,17
209199,0.023573000,11.0.2.1,11.0.4.1,17
209200,0.023573000,11.0.1.1,11.0.3.1,17
209201,0.023573000,11.0.2.1,11.0.4.1,17
209202,0.023573000,11.0.1.1,11.0.3.1,17
209203,0.023573000,11.0.2.1,11.0.4.1,17
209204,0.023573000,11.0.1.1,11.0.3.1,17
209205,0.023573000,11.0.2.1,11.0.4.1,17
209206,0.023574000,11.0.1.1,11.0.3.1,17
209207,0.023574000,11.0.2.1,11.0.4.1,17
209208,0.023574000,11.0.1.1,11.0.3.1,17
209209,0.023574000,11.0.2.1,11.0.4.1,17
209210,0.023574000,11.0.1.1,11.0.3.1,17
209211,0.023574000,11.0.2.1,11.0.4.1,17
209212,0.023574000,11.0.1.1,11.0.3.1,17
209213,0.023574000,11.0.2.1,11.0.4.1,17
209214,0.023574000,11.0.1.1,11.0.3.1,17
209215,0.023575000,11.0.2.1,11.0.4.1,17
209216,0.023575000,11.0.1.1,11.0.3.1,17
209217,0.023575000,11.0.2.1,11.0.4.1,17
209218,0.023575000,11.0.1.1,11.0.3.1,17
209219,0.023575000,11.0.2.1,11.0.4.1,17
209220,0.023575000,11.0.1.1,11.0.3.1,17
209221,0.023575000,11.0.2.1,11.0.4.1,17
209222,0.023575000,11.0.1.1,11.0.3.1,17
209223,0.023575000,11.0.2.1,11.0.4.1,17
209224,0.023576000,11.0.1.1,11.0.3.1,17
209225,0.023576000,11.0.2.1,11.0.4.1,17
209226,0.023576000,11.0.1.1,11.0.3.1,17
209227,0.023576000,11.0.2.1,11.0.4.1,17
209228,0.023576000,11.0.1.1,11.0.3.1,17
209229,0.023576000,11.0.2.1,11.0.4.1,17
209230,0.023576000,11.0.1.1,11.0.3.1,17
209231,0.023576000,11.0.2.1,11.0.4.1,17
209232,0.023576000,11.0.1.1,11.0.3.1,17
209233,0.023577000,11.0.2.1,11.0.4.1,17
209234,0.023577000,11.0.1.1,11.0.3.1,17
209235,0.023577000,11.0.2.1,11.0.4.1,17
209236,0.023577000,11.0.1.1,11.0.3.1,17
209237,0.023577000,11.0.2.1,11.0.4.1,17
209238,0.023577000,11.0.1.1,11.0.3.1,17
209239,0.023577000,11.0.2.1,11.0.4.1,17
209240,0.023577000,11.0.1.1,11.0.3.1,17
209241,0.023577000,11.0.2.1,11.0.4.1,17
209242,0.023577000,11.0.1.1,11.0.3.1,17
209243,0.023578000,11.0.2.1,11.0.4.1,17
209244,0.023578000,11.0.1.1,11.0.3.1,17
209245,0.023578000,11.0.2.1,11.0.4.1,17
209246,0.023578000,11.0.1.1,11.0.3.1,17
209247,0.023578000,11.0.2.1,11.0.4.1,17
209248,0.023578000,11.0.1.1,11.0.3.1,17
209249,0.023578000,11.0.2.1,11.0.4.1,17
209250,0.023578000,11.0.1.1,11.0.3.1,17
209251,0.023578000,11.0.2.1,11.0.4.1,17
209252,0.023579000,11.0.1.1,11.0.3.1,17
209253,0.023579000,11.0.2.1,11.0.4.1,17
209254,0.023579000,11.0.1.1,11.0.3.1,17
209255,0.023579000,11.0.2.1,11.0.4.1,17
209256,0.023579000,11.0.1.1,11.0.3.1,17
209257,0.023579000,11.0.2.1,11.0.4.1,17
209258,0.023579000,11.0.1.1,11.0.3.1,17
209259,0.023579000,11.0.2.1,11.0.4.1,17
209260,0.023579000,11.0.1.1,11.0.3.1,17
209261,0.023580000,11.0.2.1,11.0.4.1,17
209262,0.023580000,11.0.1.1,11.0.3.1,17
209263,0.023580000,11.0.2.1,11.0.4.1,17
209264,0.023580000,11.0.1.1,11.0.3.1,17
209265,0.023580000,11.0.2.1,11.0.4.1,17
209266,0.023580000,11.0.1.1,11.0.3.1,17
209267,0.023580000,11.0.2.1,11.0.4.1,17
209268,0.023580000,11.0.1.1,11.0.3.1,17
209269,0.023580000,11.0.2.1,11.0.4.1,17
209270,0.023581000,11.0.1.1,11.0.3.1,17
209271,0.023581000,11.0.2.1,11.0.4.1,17
209272,0.023581000,11.0.1.1,11.0.3.1,17
209273,0.023581000,11.0.2.1,11.0.4.1,17
209274,0.023581000,11.0.1.1,11.0.3.1,17
209275,0.023581000,11.0.2.1,11.0.4.1,17
209276,0.023581000,11.0.1.1,11.0.3.1,17
209277,0.023581000,11.0.2.1,11.0.4.1,17
209278,0.023581000,11.0.1.1,11.0.3.1,17
209279,0.023581000,11.0.2.1,11.0.4.1,17
209280,0.023582000,11.0.1.1,11.0.3.1,17
209281,0.023582000,11.0.2.1,11.0.4.1,17
209282,0.023582000,11.0.1.1,11.0.3.1,17
209283,0.023582000,11.0.2.1,11.0.4.1,17
209284,0.023582000,11.0.1.1,11.0.3.1,17
209285,0.023582000,11.0.2.1,11.0.4.1,17
209286,0.023582000,11.0.1.1,11.0.3.1,17
209287,0.023582000,11.0.2.1,11.0.4.1,17
209288,0.023582000,11.0.1.1,11.0.3.1,17
209289,0.023583000,11.0.2.1,11.0.4.1,17
209290,0.023583000,11.0.1.1,11.0.3.1,17
209291,0.023583000,11.0.2.1,11.0.4.1,17
209292,0.023583000,11.0.1.1,11.0.3.1,17
209293,0.023583000,11.0.2.1,11.0.4.1,17
209294,0.023583000,11.0.1.1,11.0.3.1,17
209295,0.023583000,11.0.2.1,11.0.4.1,17
209296,0.023583000,11.0.1.1,11.0.3.1,17
209297,0.023583000,11.0.2.1,11.0.4.1,17
209298,0.023584000,11.0.1.1,11.0.3.1,17
209299,0.023584000,11.0.2.1,11.0.4.1,17
209300,0.023584000,11.0.1.1,11.0.3.1,17
209301,0.023584000,11.0.2.1,11.0.4.1,17
209302,0.023584000,11.0.1.1,11.0.3.1,17
209303,0.023584000,11.0.2.1,11.0.4.1,17
209304,0.023584000,11.0.1.1,11.0.3.1,17
209305,0.023584000,11.0.2.1,11.0.4.1,17
209306,0.023584000,11.0.1.1,11.0.3.1,17
209307,0.023585000,11.0.2.1,11.0.4.1,17
209308,0.023585000,11.0.1.1,11.0.3.1,17
209309,0.023585000,11.0.2.1,11.0.4.1,17
209310,0.023585000,11.0.1.1,11.0.3.1,17
209311,0.023585000,11.0.2.1,11.0.4.1,17
209312,0.023585000,11.0.1.1,11.0.3.1,17
209313,0.023585000,11.0.2.1,11.0.4.1,17
209314,0.023585000,11.0.1.1,11.0.3.1,17
209315,0.023585000,11.0.2.1,11.0.4.1,17
209316,0.023585000,11.0.1.1,11.0.3.1,17
209317,0.023586000,11.0.2.1,11.0.4.1,17
209318,0.023586000,11.0.1.1,11.0.3.1,17
209319,0.023586000,11.0.2.1,11.0.4.1,17
209320,0.023586000,11.0.1.1,11.0.3.1,17
209321,0.023586000,11.0.2.1,11.0.4.1,17
209322,0.023586000,11.0.1.1,11.0.3.1,17
209323,0.023586000,11.0.2.1,11.0.4.1,17
209324,0.023586000,11.0.1.1,11.0.3.1,17
209325,0.023586000,11.0.2.1,11.0.4.1,17
209326,0.023587000,11.0.1.1,11.0.3.1,17
209327,0.023587000,11.0.2.1,11.0.4.1,17
209328,0.023587000,11.0.1.1,11.0.3.1,17
209329,0.023587000,11.0.2.1,11.0.4.1,17
209330,0.023587000,11.0.1.1,11.0.3.1,17
209331,0.023587000,11.0.2.1,11.0.4.1,17
209332,0.023587000,11.0.1.1,11.0.3.1,17
209333,0.023587000,11.0.2.1,11.0.4.1,17
209334,0.023587000,11.0.1.1,11.0.3.1,17
209335,0.023588000,11.0.2.1,11.0.4.1,17
209336,0.023588000,11.0.1.1,11.0.3.1,17
209337,0.023588000,11.0.2.1,11.0.4.1,17
209338,0.023588000,11.0.1.1,11.0.3.1,17
209339,0.023588000,11.0.2.1,11.0.4.1,17
209340,0.023588000,11.0.1.1,11.0.3.1,17
209341,0.023588000,11.0.2.1,11.0.4.1,17
209342,0.023588000,11.0.1.1,11.0.3.1,17
209343,0.023588000,11.0.2.1,11.0.4.1,17
209344,0.023589000,11.0.1.1,11.0.3.1,17
209345,0.023589000,11.0.2.1,11.0.4.1,17
209346,0.023589000,11.0.1.1,11.0.3.1,17
209347,0.023589000,11.0.2.1,11.0.4.1,17
209348,0.023589000,11.0.1.1,11.0.3.1,17
209349,0.023589000,11.0.2.1,11.0.4.1,17
209350,0.023589000,11.0.1.1,11.0.3.1,17
209351,0.023589000,11.0.2.1,11.0.4.1,17
209352,0.023589000,11.0.1.1,11.0.3.1,17
209353,0.023589000,11.0.2.1,11.0.4.1,17
209354,0.023590000,11.0.1.1,11.0.3.1,17
209355,0.023590000,11.0.2.1,11.0.4.1,17
209356,0.023590000,11.0.1.1,11.0.3.1,17
209357,0.023590000,11.0.2.1,11.0.4.1,17
209358,0.023590000,11.0.1.1,11.0.3.1,17
209359,0.023590000,11.0.2.1,11.0.4.1,17
209360,0.023590000,11.0.1.1,11.0.3.1,17
209361,0.023590000,11.0.2.1,11.0.4.1,17
209362,0.023590000,11.0.1.1,11.0.3.1,17
209363,0.023591000,11.0.2.1,11.0.4.1,17
209364,0.023591000,11.0.1.1,11.0.3.1,17
209365,0.023591000,11.0.2.1,11.0.4.1,17
209366,0.023591000,11.0.1.1,11.0.3.1,17
209367,0.023591000,11.0.2.1,11.0.4.1,17
209368,0.023591000,11.0.1.1,11.0.3.1,17
209369,0.023591000,11.0.2.1,11.0.4.1,17
209370,0.023591000,11.0.1.1,11.0.3.1,17
209371,0.023591000,11.0.2.1,11.0.4.1,17
209372,0.023592000,11.0.1.1,11.0.3.1,17
209373,0.023592000,11.0.2.1,11.0.4.1,17
209374,0.023592000,11.0.1.1,11.0.3.1,17
209375,0.023592000,11.0.2.1,11.0.4.1,17
209376,0.023592000,11.0.1.1,11.0.3.1,17
209377,0.023592000,11.0.2.1,11.0.4.1,17
209378,0.023592000,11.0.1.1,11.0.3.1,17
209379,0.023592000,11.0.2.1,11.0.4.1,17
209380,0.023592000,11.0.2.1,11.0.4.1,17
209381,0.023593000,11.0.1.1,11.0.3.1,17
209382,0.023593000,11.0.2.1,11.0.4.1,17
209383,0.023593000,11.0.1.1,11.0.3.1,17
209384,0.023593000,11.0.2.1,11.0.4.1,17
209385,0.023593000,11.0.1.1,11.0.3.1,17
209386,0.023593000,11.0.2.1,11.0.4.1,17
209387,0.023593000,11.0.1.1,11.0.3.1,17
209388,0.023593000,11.0.2.1,11.0.4.1,17
209389,0.023593000,11.0.1.1,11.0.3.1,17
209390,0.023593000,11.0.2.1,11.0.4.1,17
209391,0.023594000,11.0.1.1,11.0.3.1,17
209392,0.023594000,11.0.2.1,11.0.4.1,17
209393,0.023594000,11.0.1.1,11.0.3.1,17
209394,0.023594000,11.0.2.1,11.0.4.1,17
209395,0.023594000,11.0.1.1,11.0.3.1,17
209396,0.023594000,11.0.2.1,11.0.4.1,17
209397,0.023594000,11.0.1.1,11.0.3.1,17
209398,0.023594000,11.0.2.1,11.0.4.1,17
209399,0.023594000,11.0.1.1,11.0.3.1,17
209400,0.023595000,11.0.2.1,11.0.4.1,17
209401,0.023595000,11.0.1.1,11.0.3.1,17
209402,0.023595000,11.0.2.1,11.0.4.1,17
209403,0.023595000,11.0.1.1,11.0.3.1,17
209404,0.023595000,11.0.2.1,11.0.4.1,17
209405,0.023595000,11.0.1.1,11.0.3.1,17
209406,0.023595000,11.0.2.1,11.0.4.1,17
209407,0.023595000,11.0.1.1,11.0.3.1,17
209408,0.023595000,11.0.2.1,11.0.4.1,17
209409,0.023596000,11.0.1.1,11.0.3.1,17
209410,0.023596000,11.0.2.1,11.0.4.1,17
209411,0.023596000,11.0.1.1,11.0.3.1,17
209412,0.023596000,11.0.2.1,11.0.4.1,17
209413,0.023596000,11.0.1.1,11.0.3.1,17
209414,0.023596000,11.0.2.1,11.0.4.1,17
209415,0.023596000,11.0.1.1,11.0.3.1,17
209416,0.023596000,11.0.2.1,11.0.4.1,17
209417,0.023596000,11.0.1.1,11.0.3.1,17
209418,0.023596000,11.0.2.1,11.0.4.1,17
209419,0.023597000,11.0.1.1,11.0.3.1,17
209420,0.023597000,11.0.2.1,11.0.4.1,17
209421,0.023597000,11.0.1.1,11.0.3.1,17
209422,0.023597000,11.0.2.1,11.0.4.1,17
209423,0.023597000,11.0.1.1,11.0.3.1,17
209424,0.023597000,11.0.2.1,11.0.4.1,17
209425,0.023597000,11.0.1.1,11.0.3.1,17
209426,0.023597000,11.0.2.1,11.0.4.1,17
209427,0.023597000,11.0.1.1,11.0.3.1,17
209428,0.023598000,11.0.2.1,11.0.4.1,17
209429,0.023598000,11.0.1.1,11.0.3.1,17
209430,0.023598000,11.0.2.1,11.0.4.1,17
209431,0.023598000,11.0.1.1,11.0.3.1,17
209432,0.023598000,11.0.2.1,11.0.4.1,17
209433,0.023598000,11.0.1.1,11.0.3.1,17
209434,0.023598000,11.0.2.1,11.0.4.1,17
209435,0.023598000,11.0.1.1,11.0.3.1,17
209436,0.023598000,11.0.2.1,11.0.4.1,17
209437,0.023599000,11.0.1.1,11.0.3.1,17
209438,0.023599000,11.0.2.1,11.0.4.1,17
209439,0.023599000,11.0.1.1,11.0.3.1,17
209440,0.023599000,11.0.2.1,11.0.4.1,17
209441,0.023599000,11.0.1.1,11.0.3.1,17
209442,0.023599000,11.0.2.1,11.0.4.1,17
209443,0.023599000,11.0.1.1,11.0.3.1,17
209444,0.023599000,11.0.2.1,11.0.4.1,17
209445,0.023599000,11.0.1.1,11.0.3.1,17
209446,0.023599000,11.0.2.1,11.0.4.1,17
209447,0.023600000,11.0.1.1,11.0.3.1,17
209448,0.023600000,11.0.2.1,11.0.4.1,17
209449,0.023600000,11.0.1.1,11.0.3.1,17
209450,0.023600000,11.0.2.1,11.0.4.1,17
209451,0.023600000,11.0.1.1,11.0.3.1,17
209452,0.023600000,11.0.2.1,11.0.4.1,17
209453,0.023600000,11.0.1.1,11.0.3.1,17
209454,0.023600000,11.0.2.1,11.0.4.1,17
209455,0.023600000,11.0.1.1,11.0.3.1,17
209456,0.023601000,11.0.2.1,11.0.4.1,17
209457,0.023601000,11.0.1.1,11.0.3.1,17
209458,0.023601000,11.0.2.1,11.0.4.1,17
209459,0.023601000,11.0.1.1,11.0.3.1,17
209460,0.023601000,11.0.2.1,11.0.4.1,17
209461,0.023601000,11.0.1.1,11.0.3.1,17
209462,0.023601000,11.0.2.1,11.0.4.1,17
209463,0.023601000,11.0.1.1,11.0.3.1,17
209464,0.023601000,11.0.2.1,11.0.4.1,17
209465,0.023602000,11.0.1.1,11.0.3.1,17
209466,0.023602000,11.0.2.1,11.0.4.1,17
209467,0.023602000,11.0.1.1,11.0.3.1,17
209468,0.023602000,11.0.2.1,11.0.4.1,17
209469,0.023602000,11.0.1.1,11.0.3.1,17
209470,0.023602000,11.0.2.1,11.0.4.1,17
209471,0.023602000,11.0.1.1,11.0.3.1,17
209472,0.023602000,11.0.2.1,11.0.4.1,17
209473,0.023602000,11.0.1.1,11.0.3.1,17
209474,0.023603000,11.0.2.1,11.0.4.1,17
209475,0.023603000,11.0.1.1,11.0.3.1,17
209476,0.023603000,11.0.2.1,11.0.4.1,17
209477,0.023603000,11.0.1.1,11.0.3.1,17
209478,0.023603000,11.0.2.1,11.0.4.1,17
209479,0.023603000,11.0.1.1,11.0.3.1,17
209480,0.023603000,11.0.2.1,11.0.4.1,17
209481,0.023603000,11.0.1.1,11.0.3.1,17
209482,0.023603000,11.0.2.1,11.0.4.1,17
209483,0.023603000,11.0.1.1,11.0.3.1,17
209484,0.023604000,11.0.2.1,11.0.4.1,17
209485,0.023604000,11.0.1.1,11.0.3.1,17
209486,0.023604000,11.0.2.1,11.0.4.1,17
209487,0.023604000,11.0.1.1,11.0.3.1,17
209488,0.023604000,11.0.2.1,11.0.4.1,17
209489,0.023604000,11.0.1.1,11.0.3.1,17
209490,0.023604000,11.0.2.1,11.0.4.1,17
209491,0.023604000,11.0.1.1,11.0.3.1,17
209492,0.023604000,11.0.2.1,11.0.4.1,17
209493,0.023605000,11.0.1.1,11.0.3.1,17
209494,0.023605000,11.0.2.1,11.0.4.1,17
209495,0.023605000,11.0.1.1,11.0.3.1,17
209496,0.023605000,11.0.2.1,11.0.4.1,17
209497,0.023605000,11.0.1.1,11.0.3.1,17
209498,0.023605000,11.0.2.1,11.0.4.1,17
209499,0.023605000,11.0.1.1,11.0.3.1,17
209500,0.023605000,11.0.2.1,11.0.4.1,17
209501,0.023605000,11.0.1.1,11.0.3.1,17
209502,0.023606000,11.0.2.1,11.0.4.1,17
209503,0.023606000,11.0.1.1,11.0.3.1,17
209504,0.023606000,11.0.2.1,11.0.4.1,17
209505,0.023606000,11.0.1.1,11.0.3.1,17
209506,0.023606000,11.0.2.1,11.0.4.1,17
209507,0.023606000,11.0.1.1,11.0.3.1,17
209508,0.023606000,11.0.2.1,11.0.4.1,17
209509,0.023606000,11.0.1.1,11.0.3.1,17
209510,0.023606000,11.0.2.1,11.0.4.1,17
209511,0.023606000,11.0.1.1,11.0.3.1,17
209512,0.023607000,11.0.2.1,11.0.4.1,17
209513,0.023607000,11.0.1.1,11.0.3.1,17
209514,0.023607000,11.0.2.1,11.0.4.1,17
209515,0.023607000,11.0.1.1,11.0.3.1,17
209516,0.023607000,11.0.2.1,11.0.4.1,17
209517,0.023607000,11.0.1.1,11.0.3.1,17
209518,0.023607000,11.0.2.1,11.0.4.1,17
209519,0.023607000,11.0.1.1,11.0.3.1,17
209520,0.023607000,11.0.2.1,11.0.4.1,17
209521,0.023608000,11.0.1.1,11.0.3.1,17
209522,0.023608000,11.0.2.1,11.0.4.1,17
209523,0.023608000,11.0.1.1,11.0.3.1,17
209524,0.023608000,11.0.2.1,11.0.4.1,17
209525,0.023608000,11.0.1.1,11.0.3.1,17
209526,0.023608000,11.0.2.1,11.0.4.1,17
209527,0.023608000,11.0.1.1,11.0.3.1,17
209528,0.023608000,11.0.2.1,11.0.4.1,17
209529,0.023608000,11.0.1.1,11.0.3.1,17
209530,0.023609000,11.0.2.1,11.0.4.1,17
209531,0.023609000,11.0.1.1,11.0.3.1,17
209532,0.023609000,11.0.2.1,11.0.4.1,17
209533,0.023609000,11.0.1.1,11.0.3.1,17
209534,0.023609000,11.0.2.1,11.0.4.1,17
209535,0.023609000,11.0.1.1,11.0.3.1,17
209536,0.023609000,11.0.2.1,11.0.4.1,17
209537,0.023609000,11.0.1.1,11.0.3.1,17
209538,0.023609000,11.0.2.1,11.0.4.1,17
209539,0.023609000,11.0.1.1,11.0.3.1,17
209540,0.023610000,11.0.2.1,11.0.4.1,17
209541,0.023610000,11.0.1.1,11.0.3.1,17
209542,0.023610000,11.0.2.1,11.0.4.1,17
209543,0.023610000,11.0.1.1,11.0.3.1,17
209544,0.023610000,11.0.2.1,11.0.4.1,17
209545,0.023610000,11.0.1.1,11.0.3.1,17
209546,0.023610000,11.0.2.1,11.0.4.1,17
209547,0.023610000,11.0.1.1,11.0.3.1,17
209548,0.023610000,11.0.2.1,11.0.4.1,17
209549,0.023611000,11.0.1.1,11.0.3.1,17
209550,0.023611000,11.0.2.1,11.0.4.1,17
209551,0.023611000,11.0.1.1,11.0.3.1,17
209552,0.023611000,11.0.2.1,11.0.4.1,17
209553,0.023611000,11.0.1.1,11.0.3.1,17
209554,0.023611000,11.0.2.1,11.0.4.1,17
209555,0.023611000,11.0.1.1,11.0.3.1,17
209556,0.023611000,11.0.2.1,11.0.4.1,17
209557,0.023611000,11.0.1.1,11.0.3.1,17
209558,0.023612000,11.0.2.1,11.0.4.1,17
209559,0.023612000,11.0.1.1,11.0.3.1,17
209560,0.023612000,11.0.2.1,11.0.4.1,17
209561,0.023612000,11.0.1.1,11.0.3.1,17
209562,0.023612000,11.0.2.1,11.0.4.1,17
209563,0.023612000,11.0.1.1,11.0.3.1,17
209564,0.023612000,11.0.2.1,11.0.4.1,17
209565,0.023612000,11.0.1.1,11.0.3.1,17
209566,0.023612000,11.0.2.1,11.0.4.1,17
209567,0.023613000,11.0.1.1,11.0.3.1,17
209568,0.023613000,11.0.2.1,11.0.4.1,17
209569,0.023613000,11.0.1.1,11.0.3.1,17
209570,0.023613000,11.0.2.1,11.0.4.1,17
209571,0.023613000,11.0.1.1,11.0.3.1,17
209572,0.023613000,11.0.2.1,11.0.4.1,17
209573,0.023613000,11.0.1.1,11.0.3.1,17
209574,0.023613000,11.0.2.1,11.0.4.1,17
209575,0.023613000,11.0.1.1,11.0.3.1,17
209576,0.023613000,11.0.2.1,11.0.4.1,17
209577,0.023614000,11.0.1.1,11.0.3.1,17
209578,0.023614000,11.0.2.1,11.0.4.1,17
209579,0.023614000,11.0.1.1,11.0.3.1,17
209580,0.023614000,11.0.2.1,11.0.4.1,17
209581,0.023614000,11.0.1.1,11.0.3.1,17
209582,0.023614000,11.0.2.1,11.0.4.1,17
209583,0.023614000,11.0.1.1,11.0.3.1,17
209584,0.023614000,11.0.2.1,11.0.4.1,17
209585,0.023614000,11.0.1.1,11.0.3.1,17
209586,0.023615000,11.0.2.1,11.0.4.1,17
209587,0.023615000,11.0.1.1,11.0.3.1,17
209588,0.023615000,11.0.2.1,11.0.4.1,17
209589,0.023615000,11.0.1.1,11.0.3.1,17
209590,0.023615000,11.0.2.1,11.0.4.1,17
209591,0.023615000,11.0.1.1,11.0.3.1,17
209592,0.023615000,11.0.2.1,11.0.4.1,17
209593,0.023615000,11.0.1.1,11.0.3.1,17
209594,0.023615000,11.0.2.1,11.0.4.1,17
209595,0.023616000,11.0.1.1,11.0.3.1,17
209596,0.023616000,11.0.2.1,11.0.4.1,17
209597,0.023616000,11.0.1.1,11.0.3.1,17
209598,0.023616000,11.0.2.1,11.0.4.1,17
209599,0.023616000,11.0.1.1,11.0.3.1,17
209600,0.023616000,11.0.2.1,11.0.4.1,17
209601,0.023616000,11.0.1.1,11.0.3.1,17
209602,0.023616000,11.0.2.1,11.0.4.1,17
209603,0.023616000,11.0.1.1,11.0.3.1,17
209604,0.023616000,11.0.2.1,11.0.4.1,17
209605,0.023617000,11.0.1.1,11.0.3.1,17
209606,0.023617000,11.0.2.1,11.0.4.1,17
209607,0.023617000,11.0.1.1,11.0.3.1,17
209608,0.023617000,11.0.2.1,11.0.4.1,17
209609,0.023617000,11.0.1.1,11.0.3.1,17
209610,0.023617000,11.0.2.1,11.0.4.1,17
209611,0.023617000,11.0.1.1,11.0.3.1,17
209612,0.023617000,11.0.2.1,11.0.4.1,17
209613,0.023617000,11.0.1.1,11.0.3.1,17
209614,0.023618000,11.0.2.1,11.0.4.1,17
209615,0.023618000,11.0.1.1,11.0.3.1,17
209616,0.023618000,11.0.2.1,11.0.4.1,17
209617,0.023618000,11.0.1.1,11.0.3.1,17
209618,0.023618000,11.0.2.1,11.0.4.1,17
209619,0.023618000,11.0.1.1,11.0.3.1,17
209620,0.023618000,11.0.2.1,11.0.4.1,17
209621,0.023618000,11.0.1.1,11.0.3.1,17
209622,0.023618000,11.0.2.1,11.0.4.1,17
209623,0.023619000,11.0.1.1,11.0.3.1,17
209624,0.023619000,11.0.2.1,11.0.4.1,17
209625,0.023619000,11.0.1.1,11.0.3.1,17
209626,0.023619000,11.0.2.1,11.0.4.1,17
209627,0.023619000,11.0.1.1,11.0.3.1,17
209628,0.023619000,11.0.2.1,11.0.4.1,17
209629,0.023619000,11.0.1.1,11.0.3.1,17
209630,0.023619000,11.0.2.1,11.0.4.1,17
209631,0.023619000,11.0.1.1,11.0.3.1,17
209632,0.023620000,11.0.2.1,11.0.4.1,17
